Nome da conta;Número da conta;Nome do veículo;Número do veículo;Total de dias da operação;Data inicial da operação;Data final da operação;Total de dias;Distância percorrida;Por dia;Hodômetro inicial;Hodômetro final;Velocidade máxima;Velocidade média;Velocidade média em movimento;Litros consumidos;Consumo médio do veículo;Movimento;Faixa verde;Marcha lenta excessiva;Ignição ligada;Percentual de tempo de condução sem chuva;Percentual de tempo de condução na chuva;Condução sem chuva;Condução na chuva;Movimento médio diário;Quantidade de violações - Aceleração brusca;Quantidade de violações - Banguela;Quantidade de violações - Freadas bruscas;Quantidade de violações - Marcha lenta excessiva;Quantidade de violações - Partida a frio;Quantidade de violações - Violação de faixa verde;Quantidade de violações - Violação de RPM;Quantidade de violações - Violação de velocidade;Quantidade de violações - Violação de velocidade na chuva;Tempo total - Aceleração brusca;Tempo total - Banguela;Tempo total - Freadas bruscas;Tempo total - Marcha lenta excessiva;Tempo total - Partida a frio;Tempo total - Violação de faixa verde;Tempo total - Violação de RPM;Tempo total - Violação de velocidade;Tempo total - Violação de velocidade na chuva;
Prime;268497701;1516 - QJA2427;276676;28;04/05/2025;03/06/2025;31;9.639,00;344,25;713.802,40;723.446,30;95,00;41,41;58,54;3.716,50;2,59;164:39:23;159:11:36;16:04:40;232:46:26;100,00;0,00;164:39:23;00:00:00;05:52:50;1;0;0;86;14;634;0;1;0;00:00:02;00:00:00;00:00:00;16:04:40;00:03:53;05:27:47;00:00:00;00:00:17;00:00:00;
Prime;268497701;1518 - QJA2387;280548;24;05/05/2025;03/06/2025;31;9.577,40;399,06;715.494,70;725.072,10;93,00;44,63;62,15;3.833,50;2,50;154:05:54;152:30:26;04:14:22;214:34:26;100,00;0,00;154:05:54;00:00:00;06:25:15;2;0;1;33;21;223;6;0;0;00:00:04;00:00:00;00:00:03;04:14:22;00:05:42;01:35:28;00:01:22;00:00:00;00:00:00;
Prime;268497701;1522 - QJA2077;278393;30;04/05/2025;03/06/2025;31;7.789,70;259,66;717.024,40;724.816,80;100,00;51,07;72,16;3.009,50;2,59;107:56:40;106:13:35;02:05:35;152:32:00;100,00;0,00;107:56:40;00:00:00;03:35:53;1;0;5;15;19;171;1;6;0;00:00:02;00:00:00;00:00:12;02:05:35;00:04:13;01:43:05;00:00:14;00:01:55;00:00:00;
Prime;268497701;1524 - QJA2167;261400;26;04/05/2025;01/06/2025;31;6.746,50;259,48;727.565,10;734.311,80;107,00;47,07;65,10;2.804,50;2,41;103:38:16;91:06:48;11:52:29;143:19:18;100,00;0,00;103:38:16;00:00:00;03:59:10;4;0;1;59;12;1224;0;66;0;00:00:08;00:00:00;00:00:02;11:52:29;00:02:43;12:31:28;00:00:00;00:25:22;00:00:00;
Prime;268497701;1526 - QJA1397;278010;25;04/05/2025;03/06/2025;31;4.616,40;184,66;695.892,80;700.509,30;94,00;39,90;44,87;1.991,50;2,32;102:53:24;99:53:18;03:45:06;115:42:01;100,00;0,00;102:53:24;00:00:00;04:06:56;3;0;1;28;16;337;0;0;0;00:00:06;00:00:00;00:00:02;03:45:06;00:04:19;03:00:06;00:00:00;00:00:00;00:00:00;
Prime;268497701;1528 - QJA1647;271653;29;04/05/2025;03/06/2025;31;6.931,40;239,01;708.703,40;715.634,80;97,00;45,64;59,86;2.946,00;2,35;115:47:56;112:20:50;09:20:00;151:52:50;100,00;0,00;115:47:56;00:00:00;03:59:35;3;0;0;60;47;469;0;1;0;00:00:06;00:00:00;00:00:00;09:20:00;00:11:50;03:27:06;00:00:00;00:00:17;00:00:00;
Prime;268497701;1530 - QJA2597;274909;28;04/05/2025;03/06/2025;31;6.656,30;237,72;707.925,30;714.581,60;95,00;41,72;58,83;3.543,00;1,88;113:08:32;110:55:01;06:11:05;159:33:53;100,00;0,00;113:08:32;00:00:00;04:02:27;10;0;9;42;18;290;2;1;0;00:00:20;00:00:00;00:00:18;06:11:05;00:05:10;02:13:31;00:00:28;00:00:18;00:00:00;
Prime;268497701;1532 - MME0278;271861;30;04/05/2025;03/06/2025;31;8.578,90;285,96;777.745,30;786.324,20;98,00;53,47;65,16;3.314,70;2,59;131:39:21;122:57:20;04:08:00;160:27:21;100,00;0,00;131:39:21;00:00:00;04:23:19;6;0;0;36;17;877;0;4;0;00:00:12;00:00:00;00:00:00;04:08:00;00:05:20;08:42:01;00:00:00;00:01:12;00:00:00;
Prime;268497701;1534 - MME0228;278364;29;05/05/2025;03/06/2025;31;6.690,61;230,71;656.765,19;663.455,80;94,00;49,55;62,67;2.756,40;2,43;106:45:56;97:32:18;07:31:48;135:01:15;100,00;0,00;106:45:56;00:00:00;03:40:54;1;0;1;49;14;888;0;0;0;00:00:02;00:00:00;00:00:02;07:31:48;00:03:51;09:13:38;00:00:00;00:00:00;00:00:00;
Prime;268497701;1556 - VENDIDO;371782;0;-;-;31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;00:00:00;00:00:00;00:00:00;00:00:00;100,00;0,00;00:00:00;00:00:00;00:00:00;0;0;0;0;0;0;0;0;0;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;1558 - QJT0918;271808;31;04/05/2025;03/06/2025;31;7.265,20;234,36;660.685,10;667.950,30;90,00;47,56;58,91;2.759,50;2,63;123:19:36;122:42:29;08:02:22;152:44:40;100,00;0,00;123:19:36;00:00:00;03:58:42;9;0;0;55;28;86;0;0;0;00:00:20;00:00:00;00:00:00;08:02:22;00:07:39;00:37:07;00:00:00;00:00:00;00:00:00;
Prime;268497701;1560 - QJT0998;277255;31;04/05/2025;03/06/2025;31;4.928,00;158,97;656.435,00;661.363,00;91,00;50,64;62,84;1.664,50;2,96;78:25:27;77:54:10;05:42:18;97:19:17;100,00;0,00;78:25:27;00:00:00;02:31:47;1;0;0;41;16;72;0;0;0;00:00:02;00:00:00;00:00:00;05:42:18;00:04:38;00:31:17;00:00:00;00:00:00;00:00:00;
Prime;268497701;1562 - QJT1128;278408;31;04/05/2025;03/06/2025;31;4.538,10;146,39;627.332,00;631.870,00;97,00;46,96;65,46;1.926,50;2,36;69:19:42;68:48:53;05:36:44;96:38:10;100,00;0,00;69:19:42;00:00:00;02:14:11;3;0;0;37;20;70;1;1;0;00:00:06;00:00:00;00:00:00;05:36:44;00:05:59;00:30:49;00:00:12;00:00:32;00:00:00;
Prime;268497701;1564 - QJT1538;275184;28;04/05/2025;02/06/2025;31;2.928,80;104,60;706.194,80;709.123,60;94,00;50,16;64,84;1.066,00;2,75;45:10:13;44:08:14;02:49:39;58:23:33;100,00;0,00;45:10:13;00:00:00;01:36:48;1;0;1;21;19;127;0;0;0;00:00:02;00:00:00;00:00:02;02:49:39;00:03:10;01:01:59;00:00:00;00:00:00;00:00:00;
Prime;268497701;1566 - QJT1578;278232;30;04/05/2025;02/06/2025;31;8.536,90;284,56;679.388,20;687.925,20;98,00;32,15;43,13;0,00;0,00;197:55:46;197:55:46;00:00:00;265:34:23;100,00;0,00;197:55:46;00:00:00;06:35:52;406;0;36;0;0;0;0;3;0;00:13:45;00:00:00;00:01:16;00:00:00;00:00:00;00:00:00;00:00:00;00:01:13;00:00:00;
Prime;268497701;1568 - QJS1378;273644;31;04/05/2025;03/06/2025;31;6.636,50;214,08;668.239,10;674.875,70;91,00;51,41;67,46;2.415,00;2,75;98:23:00;97:25:29;14:01:18;129:05:32;100,00;0,00;98:23:00;00:00:00;03:10:25;7;0;1;71;5;120;0;0;0;00:00:24;00:00:00;00:00:02;14:01:18;00:01:36;00:57:31;00:00:00;00:00:00;00:00:00;
Prime;268497701;1570 - QJS1478;275190;29;04/05/2025;02/06/2025;31;9.409,00;324,45;692.786,40;702.195,40;95,00;56,11;70,58;3.572,00;2,63;133:18:31;131:12:45;09:11:46;167:41:36;100,00;0,00;133:18:31;00:00:00;04:35:49;0;0;1;54;37;298;6;2;0;00:00:00;00:00:00;00:00:02;09:11:46;00:06:39;02:05:46;00:07:35;00:00:35;00:00:00;
Prime;268497701;1572 - QJS7758;272163;20;04/05/2025;03/06/2025;31;286,20;14,31;643.488,40;643.774,60;89,00;0,94;50,71;294,00;0,97;05:38:36;05:34:06;40:13:54;303:40:02;100,00;0,00;05:38:36;00:00:00;00:16:56;0;0;0;121;1;10;0;0;0;00:00:00;00:00:00;00:00:00;40:13:54;00:00:16;00:04:30;00:00:00;00:00:00;00:00:00;
Prime;268497701;1574 - QJT8268;278415;28;04/05/2025;03/06/2025;31;10.051,20;358,97;616.361,90;626.413,10;100,00;48,83;63,73;4.214,00;2,39;157:42:17;155:54:35;07:16:50;205:49:20;100,00;0,00;157:42:17;00:00:00;05:37:56;2;0;0;53;15;241;0;10;0;00:00:04;00:00:00;00:00:00;07:16:50;00:04:43;01:47:42;00:00:00;00:03:09;00:00:00;
Prime;268497701;1576 - QJT8578;274869;31;04/05/2025;03/06/2025;31;4.670,00;150,65;680.826,60;685.496,60;96,00;43,02;58,95;1.808,00;2,58;79:13:21;78:15:25;08:08:28;108:33:30;100,00;0,00;79:13:21;00:00:00;02:33:20;5;0;1;47;11;107;1;0;0;00:00:10;00:00:00;00:00:02;08:08:28;00:03:52;00:57:56;00:00:13;00:00:00;00:00:00;
Prime;268497701;1588 - QJS5952;278329;29;04/05/2025;03/06/2025;31;8.151,70;281,09;674.572,10;682.723,80;91,00;56,75;65,36;2.768,50;2,94;124:43:00;123:50:25;02:41:51;143:38:55;100,00;0,00;124:43:00;00:00:00;04:18:02;4;0;0;23;43;136;0;0;0;00:00:08;00:00:00;00:00:00;02:41:51;00:11:42;00:52:35;00:00:00;00:00:00;00:00:00;
Prime;268497701;1590 - QJS6002;274708;30;04/05/2025;03/06/2025;31;11.735,90;391,20;601.013,50;612.749,40;98,00;51,39;72,53;4.075,50;2,88;161:47:49;158:27:35;06:27:56;228:22:04;100,00;0,00;161:47:49;00:00:00;05:23:36;0;0;2;48;23;434;0;3;0;00:00:00;00:00:00;00:00:04;06:27:56;00:04:57;03:20:14;00:00:00;00:01:00;00:00:00;
Prime;268497701;1592 - QJS6052;272496;31;04/05/2025;03/06/2025;31;5.784,20;186,59;654.043,30;660.191,69;94,00;37,41;62,67;2.439,50;2,37;92:18:11;89:43:49;16:38:54;154:37:24;100,00;0,00;92:18:11;00:00:00;02:58:39;0;0;2;101;18;320;0;1;0;00:00:00;00:00:00;00:00:05;16:38:54;00:04:32;02:34:22;00:00:00;00:00:16;00:00:00;
Prime;268497701;1594 - QJS6112;272455;31;04/05/2025;03/06/2025;31;9.580,80;309,06;713.232,00;722.812,80;93,00;51,61;64,70;3.638,00;2,63;148:04:44;147:40:39;02:35:56;185:38:09;100,00;0,00;148:04:44;00:00:00;04:46:36;4;0;0;20;46;41;1;0;0;00:00:08;00:00:00;00:00:00;02:35:56;00:12:09;00:24:05;00:00:12;00:00:00;00:00:00;
Prime;268497701;1596 - QJS6152;278285;30;04/05/2025;02/06/2025;31;3.083,69;102,79;667.495,50;670.579,19;92,00;39,93;66,09;1.045,00;2,95;46:39:20;46:01:37;13:00:24;77:13:24;100,00;0,00;46:39:20;00:00:00;01:33:19;3;0;1;59;21;72;0;0;0;00:00:06;00:00:00;00:00:02;13:00:24;00:05:02;00:37:43;00:00:00;00:00:00;00:00:00;
Prime;268497701;1598 - QJT0422;275296;31;04/05/2025;03/06/2025;31;5.695,30;183,72;713.670,60;719.365,90;93,00;46,92;63,65;2.136,50;2,67;89:28:28;87:30:35;07:16:54;121:23:31;100,00;0,00;89:28:28;00:00:00;02:53:11;0;0;0;38;26;208;0;0;0;00:00:00;00:00:00;00:00:00;07:16:54;00:07:47;01:57:53;00:00:00;00:00:00;00:00:00;
Prime;268497701;1600 - QJT0452;273669;26;04/05/2025;03/06/2025;31;3.061,32;117,74;644.476,50;650.028,60;93,00;19,20;138,03;1.299,50;2,36;22:10:41;21:54:44;02:00:35;159:28:02;100,00;0,00;22:10:41;00:00:00;00:51:11;0;0;0;8;4;35;0;0;0;00:00:00;00:00:00;00:00:00;02:00:35;00:00:53;00:15:57;00:00:00;00:00:00;00:00:00;
Prime;268497701;1602 - QJT0472;278576;26;04/05/2025;02/06/2025;31;4.990,21;191,93;620.244,69;625.234,90;99,00;54,19;70,96;1.825,50;2,73;70:19:13;69:59:09;04:27:27;92:04:59;100,00;0,00;70:19:13;00:00:00;02:42:17;8;0;2;27;15;34;0;1;0;00:00:20;00:00:00;00:00:05;04:27:27;00:04:29;00:20:04;00:00:00;00:00:19;00:00:00;
Prime;268497701;1604 - QJT0342;275265;31;04/05/2025;03/06/2025;31;2.543,40;82,05;735.758,70;738.302,00;95,00;22,00;56,26;1.045,00;2,43;45:12:29;44:51:11;26:26:23;115:37:58;100,00;0,00;45:12:29;00:00:00;01:27:30;4;0;2;106;12;54;0;2;0;00:00:08;00:00:00;00:00:05;26:26:23;00:03:40;00:21:18;00:00:00;00:00:44;00:00:00;
Prime;268497701;1606 - QJT0352;277272;31;04/05/2025;03/06/2025;31;9.104,41;293,69;621.690,19;630.794,60;95,00;52,35;65,41;3.023,50;3,01;139:11:49;138:43:23;12:45:44;173:54:35;100,00;0,00;139:11:49;00:00:00;04:29:25;1;0;0;74;27;68;0;1;0;00:00:02;00:00:00;00:00:00;12:45:44;00:08:23;00:28:26;00:00:00;00:00:18;00:00:00;
Prime;268497701;1608 - QJG4233;273521;31;04/05/2025;03/06/2025;31;5.635,00;181,77;700.396,60;706.031,60;99,00;55,26;72,99;1.773,50;3,18;77:11:55;75:21:59;03:48:44;101:58:16;100,00;0,00;77:11:55;00:00:00;02:29:25;9;0;1;32;30;240;0;12;0;00:00:18;00:00:00;00:00:02;03:48:44;00:07:41;01:49:56;00:00:00;00:04:01;00:00:00;
Prime;268497701;1610 - QJG4343;278014;31;04/05/2025;03/06/2025;31;5.084,90;164,03;644.341,00;649.425,90;92,00;47,39;64,88;1.745,50;2,91;78:22:05;77:46:17;01:40:59;107:17:58;100,00;0,00;78:22:05;00:00:00;02:31:41;1;0;1;14;35;84;0;0;0;00:00:02;00:00:00;00:00:02;01:40:59;00:09:47;00:35:48;00:00:00;00:00:00;00:00:00;
Prime;268497701;1612 - QJG4413;275191;30;04/05/2025;03/06/2025;31;6.103,20;203,44;673.327,30;679.430,60;99,00;54,37;69,10;2.424,50;2,52;88:19:46;86:28:51;07:43:33;112:15:18;100,00;0,00;88:19:46;00:00:00;02:56:40;1;0;5;50;17;257;2;0;0;00:00:02;00:00:00;00:00:10;07:43:33;00:03:45;01:50:55;00:00:22;00:00:00;00:00:00;
Prime;268497701;1614 - QJG4513;277853;28;04/05/2025;03/06/2025;31;9.125,11;325,90;648.896,69;658.021,80;99,00;51,12;63,21;3.599,00;2,54;144:21:03;142:41:50;05:06:02;178:31:01;100,00;0,00;144:21:03;00:00:00;05:09:19;15;0;2;43;28;231;5;6;0;00:00:30;00:00:00;00:00:04;05:06:02;00:07:18;01:39:13;00:01:19;00:01:49;00:00:00;
Prime;268497701;1616 - QJG4473;275966;27;04/05/2025;03/06/2025;31;9.150,30;338,90;675.919,20;685.069,50;96,00;43,07;66,89;3.477,00;2,63;136:47:47;134:06:57;07:09:20;212:27:59;100,00;0,00;136:47:47;00:00:00;05:04:00;2;0;0;41;30;365;0;2;0;00:00:04;00:00:00;00:00:00;07:09:20;00:08:26;02:40:50;00:00:00;00:00:42;00:00:00;
Prime;268497701;1618 - QJG8563;277268;30;04/05/2025;03/06/2025;31;4.769,79;158,99;661.012,40;665.782,19;98,00;39,76;68,26;1.869,00;2,55;69:52:47;68:21:14;18:17:09;119:57:26;100,00;0,00;69:52:47;00:00:00;02:19:46;10;0;9;79;9;201;0;20;0;00:00:20;00:00:00;00:00:20;18:17:09;00:02:43;01:31:33;00:00:00;00:06:21;00:00:00;
Prime;268497701;1620 - QJG8943;271812;29;05/05/2025;03/06/2025;31;7.580,10;261,38;666.999,50;674.579,60;94,00;51,06;66,31;2.610,00;2,90;114:18:45;113:14:19;04:23:47;148:26:35;100,00;0,00;114:18:45;00:00:00;03:56:31;3;0;2;29;71;130;0;1;0;00:00:06;00:00:00;00:00:04;04:23:47;00:20:06;01:04:26;00:00:00;00:00:20;00:00:00;
Prime;268497701;1622 - QJG8853;274939;28;05/05/2025;03/06/2025;31;7.180,80;256,46;620.277,30;627.458,10;99,00;50,07;66,58;2.575,00;2,79;107:51:09;106:27:41;12:31:25;143:25:33;100,00;0,00;107:51:09;00:00:00;03:51:07;2;0;1;70;23;178;0;3;0;00:00:04;00:00:00;00:00:02;12:31:25;00:06:21;01:23:28;00:00:00;00:01:06;00:00:00;
Prime;268497701;1624 - QJG8793;272507;29;04/05/2025;03/06/2025;31;5.808,70;200,30;661.228,30;667.037,00;102,00;48,09;51,04;0,00;0,00;113:48:22;113:48:22;00:00:00;120:47:24;100,00;0,00;113:48:22;00:00:00;03:55:28;226;0;20;0;0;0;0;0;0;00:07:43;00:00:00;00:00:40;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;1626 - QJG8643;273599;28;05/05/2025;02/06/2025;31;5.640,91;201,46;607.074,19;612.715,10;96,00;50,69;72,53;1.800,50;3,13;77:46:37;77:13:29;26:12:14;111:17:34;100,00;0,00;77:46:37;00:00:00;02:46:40;2;0;0;84;9;60;1;1;0;00:00:04;00:00:00;00:00:00;26:12:14;00:02:20;00:33:08;00:00:20;00:00:18;00:00:00;
Prime;268497701;1628 - QJI7753;273576;31;04/05/2025;03/06/2025;31;8.025,09;258,87;658.475,10;666.500,19;95,00;46,70;61,81;3.172,00;2,53;129:50:25;127:07:48;21:22:21;171:50:34;100,00;0,00;129:50:25;00:00:00;04:11:18;2;0;1;99;16;331;0;1;0;00:00:04;00:00:00;00:00:02;21:22:21;00:05:04;02:42:37;00:00:00;00:00:16;00:00:00;
Prime;268497701;1630 - QJI7723;273555;31;04/05/2025;03/06/2025;31;4.937,21;159,26;634.328,10;660.511,50;97,00;35,95;62,83;1.902,00;2,60;78:35:01;78:11:31;01:56:53;137:20:27;100,00;0,00;78:35:01;00:00:00;02:32:06;5;0;1;13;27;62;0;2;0;00:00:11;00:00:00;00:00:02;01:56:53;00:06:33;00:23:30;00:00:00;00:00:43;00:00:00;
Prime;268497701;1632 - QJI7793;274814;29;04/05/2025;03/06/2025;31;7.672,10;264,56;713.653,60;721.325,70;251,00;43,67;56,24;3.232,50;2,37;136:24:54;134:41:02;04:23:39;175:41:03;100,00;0,00;136:24:54;00:00:00;04:42:14;92;0;31;34;9;242;0;1;0;00:03:08;00:00:00;00:01:05;04:23:39;00:02:34;01:43:52;00:00:00;00:00:22;00:00:00;
Prime;268497701;1634 - QJI7863;278181;29;04/05/2025;03/06/2025;31;6.503,80;224,27;676.075,40;682.579,20;95,00;49,19;63,42;2.520,00;2,58;102:33:33;102:04:05;05:34:21;132:12:38;100,00;0,00;102:33:33;00:00:00;03:32:11;17;0;4;40;29;75;0;2;0;00:00:35;00:00:00;00:00:09;05:34:21;00:07:56;00:29:28;00:00:00;00:00:36;00:00:00;
Prime;268497701;1636 - QJI7853;273670;29;04/05/2025;03/06/2025;31;9.834,70;339,13;701.274,30;711.109,00;92,00;59,33;507,47;3.679,50;2,67;19:22:48;19:10:32;03:40:56;165:46:32;100,00;0,00;19:22:48;00:00:00;00:40:06;2;0;1;22;10;26;0;1;0;00:00:04;00:00:00;00:00:02;03:40:56;00:02:19;00:12:16;00:00:00;00:00:18;00:00:00;
Prime;268497701;1656 - EFI8180;276785;30;04/05/2025;03/06/2025;31;4.740,59;158,02;661.528,90;666.269,40;104,00;52,84;68,67;1.905,70;2,49;69:01:47;64:45:34;05:57:04;89:42:43;100,00;0,00;69:01:47;00:00:00;02:18:04;4;0;1;31;11;390;0;26;0;00:00:08;00:00:00;00:00:02;05:57:04;00:02:49;04:16:13;00:00:00;00:11:23;00:00:00;
Prime;268497701;1660 - QJW9453;273087;31;04/05/2025;03/06/2025;31;9.658,30;311,56;591.938,00;601.596,30;95,00;49,66;69,50;3.904,50;2,47;138:58:18;135:59:08;22:44:06;194:29:17;100,00;0,00;138:58:18;00:00:00;04:28:59;16;0;6;123;26;275;10;0;0;00:00:32;00:00:00;00:00:13;22:44:06;00:05:49;02:59:10;00:02:32;00:00:00;00:00:00;
Prime;268497701;1662 - QJW9473;271758;31;04/05/2025;03/06/2025;31;10.312,91;332,67;646.287,19;656.600,10;97,00;49,33;60,69;32.402,00;0,32;169:55:32;169:43:50;05:22:39;209:03:30;100,00;0,00;169:55:32;00:00:00;05:28:53;12;0;2;44;42;27;3;0;0;00:00:26;00:00:00;00:00:04;05:22:39;00:11:00;00:11:42;00:00:57;00:00:00;00:00:00;
Prime;268497701;1664 - QJW9503;350305;24;04/05/2025;03/06/2025;31;4.222,70;175,95;638.341,40;642.564,10;95,00;15,67;64,94;1.782,00;2,37;65:01:33;64:35:44;15:20:19;269:31:37;100,00;0,00;65:01:33;00:00:00;02:42:34;10;0;2;75;10;57;0;0;0;00:00:22;00:00:00;00:00:05;15:20:19;00:02:39;00:25:49;00:00:00;00:00:00;00:00:00;
Prime;268497701;1666 - QJW9443;272027;30;04/05/2025;03/06/2025;31;6.315,80;210,53;676.709,50;684.505,10;96,00;47,36;70,31;2.232,50;2,83;89:49:29;88:31:13;05:23:23;133:20:52;100,00;0,00;89:49:29;00:00:00;02:59:39;3;0;0;40;27;160;0;0;0;00:00:06;00:00:00;00:00:00;05:23:23;00:07:04;01:18:16;00:00:00;00:00:00;00:00:00;
Prime;268497701;1668 - QJW9393;278366;31;04/05/2025;03/06/2025;31;6.596,20;212,78;561.688,10;568.284,30;97,00;52,19;68,35;2.468,00;2,67;96:30:09;95:15:35;09:50:42;126:22:45;100,00;0,00;96:30:09;00:00:00;03:06:47;1;0;1;62;16;163;0;0;0;00:00:02;00:00:00;00:00:02;09:50:42;00:04:37;01:14:34;00:00:00;00:00:00;00:00:00;
Prime;268497701;1670 - QJW9383;277974;29;04/05/2025;03/06/2025;31;8.884,50;306,36;596.747,90;605.632,40;93,00;41,38;46,66;3.331,50;2,67;190:24:43;184:36:35;04:26:00;214:42:00;100,00;0,00;190:24:43;00:00:00;06:33:57;1;0;0;33;38;522;0;0;0;00:00:02;00:00:00;00:00:00;04:26:00;00:10:12;05:48:08;00:00:00;00:00:00;00:00:00;
Prime;268497701;1672 - QJW9273;265458;29;04/05/2025;03/06/2025;31;7.836,10;270,21;605.384,90;613.221,00;95,00;55,17;68,60;2.659,00;2,95;114:14:07;113:21:53;07:48:05;142:02:16;98,39;1,61;112:24:01;01:50:06;03:56:21;5;0;4;47;44;115;0;8;65;00:00:14;00:00:00;00:00:08;07:48:05;00:10:37;00:52:14;00:00:00;00:02:55;00:53:21;
Prime;268497701;1674 - MME7314;276633;23;06/05/2025;03/06/2025;31;2.038,70;88,64;608.098,10;624.646,50;92,00;23,11;63,76;730,50;2,79;31:58:26;31:54:27;10:43:28;88:12:16;100,00;0,00;31:58:26;00:00:00;01:23:25;3;0;1;49;12;12;0;0;0;00:00:06;00:00:00;00:00:02;10:43:28;00:03:01;00:03:59;00:00:00;00:00:00;00:00:00;
Prime;268497701;1676 - MME7264;273691;29;04/05/2025;03/06/2025;31;4.942,61;170,43;603.927,19;608.869,69;96,00;49,09;69,60;1.885,00;2,62;71:00:41;69:50:55;11:33:17;100:40:54;100,00;0,00;71:00:41;00:00:00;02:26:55;1;0;3;71;7;168;0;0;0;00:00:02;00:00:00;00:00:06;11:33:17;00:02:12;01:09:46;00:00:00;00:00:00;00:00:00;
Prime;268497701;1678 - MME7344;274082;29;04/05/2025;03/06/2025;31;8.747,40;301,63;670.401,90;679.149,20;94,00;39,47;64,55;2.896,00;3,02;135:30:12;134:07:58;04:19:10;221:36:16;100,00;0,00;135:30:12;00:00:00;04:40:21;1;0;1;30;70;180;0;0;0;00:00:02;00:00:00;00:00:02;04:19:10;00:17:35;01:22:14;00:00:00;00:00:00;00:00:00;
Prime;268497701;1680 - MME6864;271934;31;04/05/2025;03/06/2025;31;6.246,19;201,49;641.313,00;647.559,19;103,00;39,03;49,07;2.325,00;2,69;127:17:33;126:44:36;07:13:16;160:02:52;100,00;0,00;127:17:33;00:00:00;04:06:22;1;0;1;50;25;62;0;1;0;00:00:02;00:00:00;00:00:02;07:13:16;00:06:02;00:32:57;00:00:00;00:00:24;00:00:00;
Prime;268497701;1682 - MME7134;278066;24;04/05/2025;03/06/2025;31;6.827,39;284,47;642.664,30;649.491,69;98,00;41,91;70,69;2.515,50;2,71;96:34:53;96:31:28;00:32:27;162:54:49;100,00;0,00;96:34:53;00:00:00;04:01:27;1;0;1;3;93;9;0;2;0;00:00:02;00:00:00;00:00:02;00:32:27;00:18:02;00:03:25;00:00:00;00:00:37;00:00:00;
Prime;268497701;1684 - MME8664;276692;27;04/05/2025;02/06/2025;31;5.654,81;209,44;621.055,19;626.710,00;91,00;52,07;64,14;2.044,00;2,77;88:09:49;87:28:07;04:56:43;108:36:14;100,00;0,00;88:09:49;00:00:00;03:15:55;5;0;0;36;34;89;0;0;0;00:00:10;00:00:00;00:00:00;04:56:43;00:08:19;00:41:42;00:00:00;00:00:00;00:00:00;
Prime;268497701;1686 - MME8694;274874;30;04/05/2025;03/06/2025;31;6.007,50;200,25;645.638,19;651.645,69;93,00;49,48;66,85;67.204,50;0,09;89:51:54;89:35:39;05:18:17;121:24:23;100,00;0,00;89:51:54;00:00:00;02:59:44;12;0;2;35;46;35;0;0;0;00:00:25;00:00:00;00:00:04;05:18:17;00:13:19;00:16:15;00:00:00;00:00:00;00:00:00;
Prime;268497701;1688 - MME8714;269963;30;04/05/2025;03/06/2025;31;8.416,10;280,54;646.540,40;654.956,50;98,00;48,31;64,04;3.598,00;2,34;131:25:35;130:54:17;06:47:38;174:12:08;100,00;0,00;131:25:35;00:00:00;04:22:51;2;0;4;43;20;77;0;1;0;00:00:04;00:00:00;00:00:08;06:47:38;00:05:25;00:31:18;00:00:00;00:00:20;00:00:00;
Prime;268497701;1690 - MME8774;277193;25;04/05/2025;03/06/2025;31;7.149,10;285,96;573.430,40;580.579,50;104,00;24,71;65,51;2.660,50;2,69;109:07:34;108:11:46;11:55:18;289:20:47;100,00;0,00;109:07:34;00:00:00;04:21:54;0;0;0;77;15;130;0;25;0;00:00:00;00:00:00;00:00:00;11:55:18;00:04:40;00:55:48;00:00:00;00:07:48;00:00:00;
Prime;268497701;1692 - MME8824;273538;9;04/05/2025;03/06/2025;31;7.353,60;817,07;632.106,50;639.460,10;91,00;162,24;605,11;2.602,50;2,83;12:09:09;11:54:56;00:34:46;45:19:29;100,00;0,00;12:09:09;00:00:00;01:21:01;0;0;0;4;5;29;0;0;0;00:00:00;00:00:00;00:00:00;00:34:46;00:01:11;00:14:13;00:00:00;00:00:00;00:00:00;
Prime;268497701;1694 - MME8904;376498;31;04/05/2025;03/06/2025;31;7.993,80;257,86;652.105,80;660.099,60;97,00;53,14;68,78;2.955,00;2,71;116:13:31;114:27:50;17:03:44;150:26:13;100,00;0,00;116:13:31;00:00:00;03:44:57;2;0;2;67;16;233;0;13;0;00:00:04;00:00:00;00:00:06;17:03:44;00:03:52;01:45:41;00:00:00;00:04:22;00:00:00;
Prime;268497701;1696 - MME8844;275972;30;04/05/2025;03/06/2025;31;7.340,90;244,70;675.162,50;682.503,40;95,00;46,59;61,19;3.088,00;2,38;119:58:02;117:01:22;02:48:32;157:34:24;100,00;0,00;119:58:02;00:00:00;03:59:56;1;0;1;22;16;305;0;0;0;00:00:02;00:00:00;00:00:02;02:48:32;00:04:21;02:56:40;00:00:00;00:00:00;00:00:00;
